class,filename,width,height,ratio
flower,flower_0127.jpg,499,332,1.5030120481927711
flower,flower_0128.jpg,372,297,1.2525252525252526
flower,flower_0129.jpg,490,318,1.5408805031446542
flower,flower_0130.jpg,183,128,1.4296875
flower,flower_0131.jpg,189,178,1.0617977528089888
flower,flower_0132.jpg,314,277,1.1335740072202165
flower,flower_0133.jpg,495,360,1.375
flower,flower_0134.jpg,89,136,0.6544117647058824
flower,flower_0135.jpg,222,217,1.023041474654378
flower,flower_0136.jpg,396,209,1.894736842105263
flower,flower_0137.jpg,586,564,1.0390070921985815
flower,flower_0138.jpg,209,197,1.0609137055837563
flower,flower_0139.jpg,652,410,1.5902439024390245
flower,flower_0140.jpg,314,318,0.9874213836477987
flower,flower_0141.jpg,301,232,1.2974137931034482
flower,flower_0142.jpg,189,210,0.9
flower,flower_0143.jpg,201,162,1.2407407407407407
flower,flower_0144.jpg,785,588,1.3350340136054422
flower,flower_0145.jpg,80,113,0.7079646017699115
flower,flower_0146.jpg,339,368,0.9211956521739131
flower,flower_0147.jpg,1042,946,1.1014799154334038
flower,flower_0148.jpg,394,345,1.1420289855072463
flower,flower_0149.jpg,549,391,1.4040920716112533
flower,flower_0150.jpg,493,468,1.0534188034188035
flower,flower_0151.jpg,311,220,1.4136363636363636
flower,flower_0152.jpg,357,413,0.864406779661017
flower,flower_0153.jpg,367,480,0.7645833333333333
flower,flower_0154.jpg,178,168,1.0595238095238095
flower,flower_0155.jpg,206,133,1.5488721804511278
flower,flower_0156.jpg,488,391,1.248081841432225
flower,flower_0157.jpg,507,331,1.5317220543806647
flower,flower_0158.jpg,485,448,1.0825892857142858
flower,flower_0159.jpg,384,286,1.3426573426573427
flower,flower_0160.jpg,132,129,1.0232558139534884
flower,flower_0161.jpg,268,257,1.0428015564202335
flower,flower_0162.jpg,104,145,0.7172413793103448
flower,flower_0163.jpg,225,219,1.0273972602739727
flower,flower_0164.jpg,984,631,1.5594294770206023
flower,flower_0165.jpg,148,88,1.6818181818181819
flower,flower_0166.jpg,532,280,1.9
flower,flower_0167.jpg,358,478,0.7489539748953975
flower,flower_0168.jpg,410,285,1.4385964912280702
flower,flower_0169.jpg,108,498,0.21686746987951808
flower,flower_0170.jpg,151,132,1.143939393939394
flower,flower_0171.jpg,485,322,1.5062111801242235
flower,flower_0172.jpg,199,318,0.6257861635220126
flower,flower_0173.jpg,167,267,0.6254681647940075
flower,flower_0174.jpg,118,370,0.31891891891891894
flower,flower_0175.jpg,579,409,1.4156479217603912
flower,flower_0176.jpg,375,424,0.8844339622641509
flower,flower_0177.jpg,421,294,1.4319727891156462
flower,flower_0178.jpg,312,233,1.3390557939914163
flower,flower_0179.jpg,391,402,0.972636815920398
flower,flower_0180.jpg,192,167,1.1497005988023952
flower,flower_0181.jpg,527,345,1.527536231884058
flower,flower_0182.jpg,433,360,1.2027777777777777
flower,flower_0183.jpg,398,410,0.9707317073170731
flower,flower_0184.jpg,400,500,0.8
flower,flower_0185.jpg,370,236,1.5677966101694916
flower,flower_0186.jpg,448,363,1.234159779614325
flower,flower_0187.jpg,410,405,1.0123456790123457
flower,flower_0188.jpg,238,260,0.9153846153846154
flower,flower_0189.jpg,213,160,1.33125
flower,flower_0190.jpg,488,302,1.6158940397350994
flower,flower_0191.jpg,375,500,0.75
flower,flower_0192.jpg,993,775,1.2812903225806451
flower,flower_0193.jpg,333,333,1.0
flower,flower_0194.jpg,315,272,1.1580882352941178
flower,flower_0195.jpg,492,368,1.3369565217391304
flower,flower_0196.jpg,228,193,1.1813471502590673
flower,flower_0197.jpg,171,160,1.06875
flower,flower_0198.jpg,481,323,1.4891640866873066
flower,flower_0199.jpg,376,285,1.3192982456140352
flower,flower_0200.jpg,144,211,0.6824644549763034
flower,flower_0201.jpg,563,379,1.4854881266490765
flower,flower_0202.jpg,430,367,1.1716621253405994
flower,flower_0203.jpg,406,238,1.7058823529411764
flower,flower_0204.jpg,368,405,0.908641975308642
flower,flower_0205.jpg,356,302,1.1788079470198676
flower,flower_0206.jpg,182,166,1.0963855421686748
flower,flower_0207.jpg,460,465,0.989247311827957
flower,flower_0208.jpg,465,323,1.4396284829721362
flower,flower_0209.jpg,210,208,1.0096153846153846
flower,flower_0210.jpg,267,257,1.038910505836576
flower,flower_0211.jpg,1710,2665,0.6416510318949343
flower,flower_0212.jpg,411,368,1.1168478260869565
flower,flower_0213.jpg,465,373,1.2466487935656836
flower,flower_0214.jpg,434,289,1.5017301038062283
flower,flower_0215.jpg,496,353,1.405099150141643
flower,flower_0216.jpg,439,349,1.2578796561604584
flower,flower_0217.jpg,633,465,1.3612903225806452
flower,flower_0218.jpg,247,205,1.2048780487804878
flower,flower_0219.jpg,363,465,0.7806451612903226
flower,flower_0220.jpg,268,302,0.8874172185430463
flower,flower_0221.jpg,197,180,1.0944444444444446
flower,flower_0222.jpg,254,280,0.9071428571428571
flower,flower_0223.jpg,261,237,1.1012658227848102
flower,flower_0224.jpg,333,434,0.7672811059907834
flower,flower_0225.jpg,330,281,1.1743772241992882
flower,flower_0226.jpg,496,450,1.1022222222222222
flower,flower_0227.jpg,112,104,1.0769230769230769
flower,flower_0228.jpg,288,146,1.9726027397260273
flower,flower_0229.jpg,993,643,1.5443234836702955
flower,flower_0230.jpg,179,80,2.2375
flower,flower_0231.jpg,120,100,1.2
flower,flower_0232.jpg,361,319,1.1316614420062696
flower,flower_0233.jpg,86,63,1.3650793650793651
flower,flower_0234.jpg,494,283,1.745583038869258
flower,flower_0235.jpg,408,387,1.054263565891473
flower,flower_0236.jpg,204,184,1.108695652173913
flower,flower_0237.jpg,500,400,1.25
flower,flower_0238.jpg,225,197,1.1421319796954315
flower,flower_0239.jpg,244,230,1.0608695652173914
flower,flower_0240.jpg,392,376,1.0425531914893618
flower,flower_0241.jpg,165,166,0.9939759036144579
flower,flower_0242.jpg,102,75,1.36
flower,flower_0243.jpg,104,128,0.8125
flower,flower_0244.jpg,314,200,1.57
flower,flower_0245.jpg,120,119,1.0084033613445378
flower,flower_0246.jpg,346,370,0.9351351351351351
flower,flower_0247.jpg,228,230,0.991304347826087
flower,flower_0248.jpg,499,378,1.32010582010582
flower,flower_0249.jpg,463,329,1.4072948328267476
flower,flower_0250.jpg,251,170,1.4764705882352942
flower,flower_0251.jpg,73,116,0.6293103448275862
flower,flower_0252.jpg,487,483,1.0082815734989647
flower,flower_0253.jpg,331,261,1.2681992337164751
flower,flower_0254.jpg,451,374,1.2058823529411764
flower,flower_0255.jpg,194,301,0.6445182724252492
flower,flower_0256.jpg,536,433,1.2378752886836029
flower,flower_0257.jpg,287,299,0.959866220735786
flower,flower_0258.jpg,971,637,1.5243328100470959
flower,flower_0259.jpg,89,122,0.7295081967213115
flower,flower_0260.jpg,283,361,0.7839335180055401
flower,flower_0261.jpg,423,288,1.46875
flower,flower_0262.jpg,350,274,1.2773722627737227
flower,flower_0263.jpg,230,180,1.2777777777777777
flower,flower_0264.jpg,481,446,1.0784753363228698
flower,flower_0265.jpg,946,700,1.3514285714285714
flower,flower_0266.jpg,375,500,0.75
flower,flower_0267.jpg,720,583,1.234991423670669
flower,flower_0268.jpg,266,242,1.0991735537190082
flower,flower_0269.jpg,509,366,1.3907103825136613
flower,flower_0270.jpg,798,560,1.425
flower,flower_0271.jpg,328,281,1.1672597864768683
flower,flower_0272.jpg,486,342,1.4210526315789473
flower,flower_0273.jpg,405,324,1.25
flower,flower_0274.jpg,460,487,0.944558521560575
flower,flower_0275.jpg,290,269,1.0780669144981412
flower,flower_0276.jpg,430,477,0.9014675052410901
flower,flower_0277.jpg,474,314,1.5095541401273886
flower,flower_0278.jpg,387,385,1.0051948051948052
flower,flower_0279.jpg,280,230,1.2173913043478262
flower,flower_0280.jpg,371,223,1.663677130044843
flower,flower_0281.jpg,215,312,0.6891025641025641
flower,flower_0282.jpg,480,344,1.3953488372093024
flower,flower_0283.jpg,151,218,0.6926605504587156
flower,flower_0284.jpg,817,670,1.2194029850746269
flower,flower_0285.jpg,226,373,0.6058981233243967
flower,flower_0286.jpg,485,417,1.1630695443645085
flower,flower_0287.jpg,360,231,1.5584415584415585
flower,flower_0288.jpg,476,363,1.3112947658402203
flower,flower_0289.jpg,672,991,0.6781029263370333
flower,flower_0290.jpg,251,245,1.0244897959183674
flower,flower_0291.jpg,562,319,1.761755485893417
flower,flower_0292.jpg,197,138,1.4275362318840579
flower,flower_0293.jpg,465,380,1.2236842105263157
flower,flower_0294.jpg,337,322,1.046583850931677
flower,flower_0295.jpg,483,325,1.4861538461538462
flower,flower_0296.jpg,632,448,1.4107142857142858
flower,flower_0297.jpg,333,500,0.666
flower,flower_0298.jpg,441,318,1.3867924528301887
flower,flower_0299.jpg,677,1012,0.6689723320158103
flower,flower_0300.jpg,407,121,3.3636363636363638
flower,flower_0301.jpg,406,356,1.1404494382022472
flower,flower_0302.jpg,358,333,1.075075075075075
flower,flower_0303.jpg,478,324,1.4753086419753085
flower,flower_0304.jpg,116,121,0.9586776859504132
flower,flower_0305.jpg,484,216,2.240740740740741
flower,flower_0306.jpg,315,328,0.9603658536585366
flower,flower_0307.jpg,974,653,1.4915773353751913
flower,flower_0308.jpg,154,160,0.9625
flower,flower_0309.jpg,507,371,1.366576819407008
flower,flower_0310.jpg,432,371,1.1644204851752022
flower,flower_0311.jpg,831,655,1.2687022900763358
flower,flower_0312.jpg,168,282,0.5957446808510638
flower,flower_0313.jpg,489,485,1.0082474226804123
flower,flower_0314.jpg,263,281,0.9359430604982206
flower,flower_0315.jpg,451,407,1.1081081081081081
flower,flower_0316.jpg,976,639,1.5273865414710486
flower,flower_0317.jpg,215,116,1.853448275862069
flower,flower_0318.jpg,222,195,1.1384615384615384
flower,flower_0319.jpg,478,362,1.3204419889502763
flower,flower_0320.jpg,446,348,1.2816091954022988
flower,flower_0321.jpg,382,342,1.1169590643274854
flower,flower_0322.jpg,93,171,0.543859649122807
flower,flower_0323.jpg,178,181,0.9834254143646409
flower,flower_0324.jpg,473,398,1.1884422110552764
flower,flower_0325.jpg,795,610,1.3032786885245902
flower,flower_0326.jpg,850,641,1.326053042121685
flower,flower_0327.jpg,211,354,0.596045197740113
flower,flower_0328.jpg,268,312,0.8589743589743589
flower,flower_0329.jpg,454,460,0.9869565217391304
flower,flower_0330.jpg,442,436,1.0137614678899083
flower,flower_0331.jpg,378,420,0.9
flower,flower_0332.jpg,232,209,1.1100478468899522
flower,flower_0333.jpg,853,615,1.3869918699186992
flower,flower_0334.jpg,461,354,1.3022598870056497
flower,flower_0335.jpg,1111,699,1.5894134477825466
flower,flower_0336.jpg,125,202,0.6188118811881188
flower,flower_0337.jpg,585,449,1.3028953229398663
flower,flower_0338.jpg,147,122,1.2049180327868851
flower,flower_0339.jpg,2737,2229,1.22790489008524
flower,flower_0340.jpg,726,635,1.1433070866141732
flower,flower_0341.jpg,411,332,1.2379518072289157
flower,flower_0342.jpg,493,319,1.5454545454545454
flower,flower_0343.jpg,391,346,1.130057803468208
flower,flower_0344.jpg,434,307,1.4136807817589576
flower,flower_0345.jpg,437,355,1.2309859154929577
flower,flower_0346.jpg,277,223,1.242152466367713
flower,flower_0347.jpg,125,66,1.893939393939394
flower,flower_0348.jpg,247,349,0.7077363896848138
flower,flower_0349.jpg,518,662,0.7824773413897281
flower,flower_0350.jpg,420,321,1.308411214953271
flower,flower_0351.jpg,256,250,1.024
flower,flower_0352.jpg,505,335,1.507462686567164
flower,flower_0353.jpg,220,253,0.8695652173913043
flower,flower_0354.jpg,955,604,1.5811258278145695
flower,flower_0355.jpg,396,177,2.23728813559322
flower,flower_0356.jpg,51,125,0.408
flower,flower_0357.jpg,480,369,1.3008130081300813
flower,flower_0358.jpg,967,530,1.8245283018867924
flower,flower_0359.jpg,642,953,0.6736621196222455
flower,flower_0360.jpg,438,267,1.6404494382022472
flower,flower_0361.jpg,492,374,1.3155080213903743
flower,flower_0362.jpg,968,636,1.5220125786163523
flower,flower_0363.jpg,150,150,1.0
flower,flower_0364.jpg,382,353,1.0821529745042493
flower,flower_0365.jpg,186,132,1.4090909090909092
flower,flower_0366.jpg,284,286,0.993006993006993
flower,flower_0367.jpg,182,186,0.978494623655914
flower,flower_0368.jpg,475,338,1.4053254437869822
flower,flower_0369.jpg,491,362,1.356353591160221
flower,flower_0370.jpg,313,460,0.6804347826086956
flower,flower_0371.jpg,397,441,0.9002267573696145
flower,flower_0372.jpg,460,363,1.2672176308539944
flower,flower_0373.jpg,491,401,1.2244389027431422
flower,flower_0374.jpg,389,289,1.3460207612456747
flower,flower_0375.jpg,982,687,1.4294032023289664
flower,flower_0376.jpg,73,119,0.6134453781512605
flower,flower_0377.jpg,217,90,2.411111111111111
flower,flower_0378.jpg,996,747,1.3333333333333333
flower,flower_0379.jpg,136,69,1.9710144927536233
flower,flower_0380.jpg,292,213,1.3708920187793427
flower,flower_0381.jpg,444,348,1.2758620689655173
flower,flower_0382.jpg,358,141,2.5390070921985815
flower,flower_0383.jpg,477,279,1.7096774193548387
flower,flower_0384.jpg,480,318,1.509433962264151
flower,flower_0385.jpg,787,590,1.3338983050847457
flower,flower_0386.jpg,121,62,1.9516129032258065
flower,flower_0387.jpg,500,402,1.243781094527363
flower,flower_0388.jpg,171,270,0.6333333333333333
flower,flower_0389.jpg,311,482,0.6452282157676349
flower,flower_0390.jpg,362,455,0.7956043956043956
flower,flower_0391.jpg,70,81,0.8641975308641975
flower,flower_0392.jpg,415,349,1.189111747851003
flower,flower_0393.jpg,163,189,0.8624338624338624
flower,flower_0394.jpg,733,826,0.887409200968523
flower,flower_0395.jpg,587,882,0.6655328798185941
flower,flower_0396.jpg,481,368,1.3070652173913044
flower,flower_0397.jpg,161,73,2.2054794520547945
flower,flower_0398.jpg,233,126,1.8492063492063493
flower,flower_0399.jpg,212,250,0.848
flower,flower_0400.jpg,212,182,1.164835164835165
flower,flower_0401.jpg,485,266,1.8233082706766917
flower,flower_0402.jpg,487,327,1.489296636085627
flower,flower_0403.jpg,200,200,1.0
flower,flower_0404.jpg,747,749,0.9973297730307076
flower,flower_0405.jpg,290,401,0.7231920199501247
flower,flower_0406.jpg,425,451,0.9423503325942351
flower,flower_0407.jpg,440,355,1.2394366197183098
flower,flower_0408.jpg,229,196,1.1683673469387754
flower,flower_0409.jpg,388,291,1.3333333333333333
flower,flower_0410.jpg,141,114,1.236842105263158
flower,flower_0411.jpg,75,80,0.9375
flower,flower_0412.jpg,84,73,1.1506849315068493
flower,flower_0413.jpg,123,120,1.025
flower,flower_0414.jpg,485,353,1.3739376770538243
flower,flower_0415.jpg,323,326,0.99079754601227
flower,flower_0416.jpg,683,471,1.4501061571125264
flower,flower_0417.jpg,161,213,0.755868544600939
flower,flower_0418.jpg,982,883,1.1121177802944506
flower,flower_0419.jpg,143,101,1.4158415841584158
flower,flower_0420.jpg,232,216,1.0740740740740742
flower,flower_0421.jpg,220,136,1.6176470588235294
flower,flower_0422.jpg,467,328,1.423780487804878
flower,flower_0423.jpg,406,344,1.180232558139535
flower,flower_0424.jpg,364,462,0.7878787878787878
flower,flower_0425.jpg,500,333,1.5015015015015014
flower,flower_0426.jpg,481,331,1.4531722054380665
flower,flower_0427.jpg,167,176,0.9488636363636364
flower,flower_0428.jpg,977,681,1.434654919236417
flower,flower_0429.jpg,256,171,1.4970760233918128
flower,flower_0430.jpg,261,306,0.8529411764705882
flower,flower_0431.jpg,369,442,0.834841628959276
flower,flower_0432.jpg,147,100,1.47
flower,flower_0433.jpg,458,321,1.426791277258567
flower,flower_0434.jpg,128,94,1.3617021276595744
flower,flower_0435.jpg,468,307,1.52442996742671
flower,flower_0436.jpg,426,280,1.5214285714285714
flower,flower_0437.jpg,454,331,1.3716012084592144
flower,flower_0438.jpg,579,412,1.4053398058252426
flower,flower_0439.jpg,132,145,0.9103448275862069
flower,flower_0440.jpg,178,288,0.6180555555555556
flower,flower_0441.jpg,540,382,1.4136125654450262
flower,flower_0442.jpg,100,149,0.6711409395973155
flower,flower_0443.jpg,444,429,1.034965034965035
flower,flower_0444.jpg,193,214,0.9018691588785047
flower,flower_0445.jpg,497,243,2.045267489711934
flower,flower_0446.jpg,486,199,2.442211055276382
flower,flower_0447.jpg,470,344,1.3662790697674418
flower,flower_0448.jpg,171,207,0.8260869565217391
flower,flower_0449.jpg,200,70,2.857142857142857
flower,flower_0450.jpg,208,204,1.0196078431372548
flower,flower_0451.jpg,269,303,0.8877887788778878
flower,flower_0452.jpg,387,360,1.075
flower,flower_0453.jpg,453,375,1.208
flower,flower_0454.jpg,500,349,1.4326647564469914
flower,flower_0455.jpg,179,192,0.9322916666666666
flower,flower_0456.jpg,487,356,1.3679775280898876
flower,flower_0457.jpg,275,121,2.272727272727273
flower,flower_0458.jpg,245,254,0.9645669291338582
flower,flower_0459.jpg,135,149,0.9060402684563759
flower,flower_0460.jpg,293,125,2.344
flower,flower_0461.jpg,400,345,1.1594202898550725
flower,flower_0462.jpg,218,135,1.614814814814815
flower,flower_0463.jpg,175,271,0.6457564575645757
flower,flower_0464.jpg,375,347,1.080691642651297
flower,flower_0465.jpg,204,177,1.152542372881356
flower,flower_0466.jpg,465,267,1.7415730337078652
flower,flower_0467.jpg,405,474,0.8544303797468354
flower,flower_0468.jpg,300,448,0.6696428571428571
flower,flower_0469.jpg,496,306,1.6209150326797386
flower,flower_0470.jpg,429,512,0.837890625
flower,flower_0471.jpg,467,304,1.5361842105263157
flower,flower_0472.jpg,293,323,0.9071207430340558
flower,flower_0473.jpg,494,293,1.6860068259385665
flower,flower_0474.jpg,74,227,0.32599118942731276
flower,flower_0475.jpg,981,644,1.5232919254658386
flower,flower_0476.jpg,576,505,1.1405940594059405
flower,flower_0477.jpg,263,188,1.398936170212766
flower,flower_0478.jpg,368,390,0.9435897435897436
flower,flower_0479.jpg,500,375,1.3333333333333333
flower,flower_0480.jpg,164,109,1.5045871559633028
flower,flower_0481.jpg,500,375,1.3333333333333333
flower,flower_0482.jpg,406,301,1.3488372093023255
flower,flower_0483.jpg,779,777,1.0025740025740026
flower,flower_0484.jpg,167,89,1.8764044943820224
flower,flower_0485.jpg,425,295,1.4406779661016949
flower,flower_0486.jpg,567,434,1.3064516129032258
flower,flower_0487.jpg,929,664,1.3990963855421688
flower,flower_0488.jpg,325,317,1.025236593059937
flower,flower_0489.jpg,500,375,1.3333333333333333
flower,flower_0490.jpg,969,387,2.503875968992248
flower,flower_0491.jpg,604,583,1.0360205831903946
flower,flower_0492.jpg,507,366,1.3852459016393444
flower,flower_0493.jpg,304,251,1.2111553784860558
flower,flower_0494.jpg,497,368,1.3505434782608696
flower,flower_0495.jpg,333,500,0.666
flower,flower_0496.jpg,346,266,1.300751879699248
flower,flower_0497.jpg,500,265,1.8867924528301887
flower,flower_0498.jpg,306,271,1.1291512915129152
flower,flower_0499.jpg,1000,460,2.1739130434782608
flower,flower_0500.jpg,205,380,0.5394736842105263
flower,flower_0501.jpg,117,95,1.231578947368421
flower,flower_0502.jpg,232,245,0.9469387755102041
flower,flower_0503.jpg,125,92,1.358695652173913
flower,flower_0504.jpg,207,109,1.8990825688073394
flower,flower_0505.jpg,481,303,1.5874587458745875
flower,flower_0506.jpg,264,250,1.056
flower,flower_0507.jpg,235,225,1.0444444444444445
flower,flower_0508.jpg,500,437,1.1441647597254005
flower,flower_0509.jpg,213,174,1.2241379310344827
flower,flower_0510.jpg,334,481,0.6943866943866944
flower,flower_0511.jpg,363,451,0.8048780487804879
flower,flower_0512.jpg,546,499,1.094188376753507
flower,flower_0513.jpg,387,439,0.8815489749430524
flower,flower_0514.jpg,237,212,1.1179245283018868
flower,flower_0515.jpg,84,68,1.2352941176470589
flower,flower_0516.jpg,458,367,1.2479564032697548
flower,flower_0517.jpg,255,255,1.0
flower,flower_0518.jpg,254,210,1.2095238095238094
flower,flower_0519.jpg,89,90,0.9888888888888889
flower,flower_0520.jpg,121,315,0.38412698412698415
flower,flower_0521.jpg,488,372,1.3118279569892473
flower,flower_0522.jpg,392,284,1.380281690140845
flower,flower_0523.jpg,327,203,1.6108374384236452
flower,flower_0524.jpg,479,354,1.3531073446327684
flower,flower_0525.jpg,976,648,1.5061728395061729
flower,flower_0526.jpg,468,351,1.3333333333333333
flower,flower_0527.jpg,178,179,0.994413407821229
flower,flower_0528.jpg,299,239,1.2510460251046025
flower,flower_0529.jpg,113,127,0.889763779527559
flower,flower_0530.jpg,489,355,1.3774647887323943
flower,flower_0531.jpg,158,131,1.2061068702290076
flower,flower_0532.jpg,695,542,1.2822878228782288
flower,flower_0533.jpg,360,406,0.8866995073891626
flower,flower_0534.jpg,359,460,0.7804347826086957
flower,flower_0535.jpg,485,375,1.2933333333333332
flower,flower_0536.jpg,365,359,1.0167130919220055
flower,flower_0537.jpg,193,206,0.9368932038834952
flower,flower_0538.jpg,170,213,0.7981220657276995
flower,flower_0539.jpg,336,410,0.8195121951219512
flower,flower_0540.jpg,144,76,1.894736842105263
flower,flower_0541.jpg,333,413,0.8062953995157385
flower,flower_0542.jpg,487,476,1.023109243697479
flower,flower_0543.jpg,340,465,0.7311827956989247
flower,flower_0544.jpg,224,207,1.0821256038647342
flower,flower_0545.jpg,281,246,1.1422764227642277
flower,flower_0546.jpg,197,276,0.7137681159420289
flower,flower_0547.jpg,197,188,1.047872340425532
flower,flower_0548.jpg,471,394,1.1954314720812182
flower,flower_0549.jpg,236,177,1.3333333333333333
flower,flower_0550.jpg,236,296,0.7972972972972973
flower,flower_0551.jpg,447,323,1.3839009287925697
flower,flower_0552.jpg,235,225,1.0444444444444445
flower,flower_0553.jpg,319,257,1.2412451361867705
flower,flower_0554.jpg,259,273,0.9487179487179487
flower,flower_0555.jpg,445,493,0.9026369168356998
flower,flower_0556.jpg,480,350,1.3714285714285714
flower,flower_0557.jpg,387,239,1.6192468619246863
flower,flower_0558.jpg,221,173,1.277456647398844
flower,flower_0559.jpg,184,287,0.6411149825783972
flower,flower_0560.jpg,188,177,1.0621468926553672
flower,flower_0561.jpg,287,535,0.5364485981308411
flower,flower_0562.jpg,194,181,1.0718232044198894
flower,flower_0563.jpg,305,180,1.6944444444444444
flower,flower_0564.jpg,383,448,0.8549107142857143
flower,flower_0565.jpg,386,376,1.0265957446808511
flower,flower_0566.jpg,1000,667,1.4992503748125936
flower,flower_0567.jpg,258,362,0.712707182320442
flower,flower_0568.jpg,388,376,1.0319148936170213
flower,flower_0569.jpg,130,91,1.4285714285714286
flower,flower_0570.jpg,421,327,1.2874617737003058
flower,flower_0571.jpg,237,175,1.3542857142857143
flower,flower_0572.jpg,469,365,1.284931506849315
flower,flower_0573.jpg,203,178,1.1404494382022472
flower,flower_0574.jpg,821,624,1.3157051282051282
flower,flower_0575.jpg,915,807,1.1338289962825279
flower,flower_0576.jpg,317,436,0.7270642201834863
flower,flower_0577.jpg,459,368,1.247282608695652
flower,flower_0578.jpg,97,88,1.1022727272727273
flower,flower_0579.jpg,229,151,1.5165562913907285
flower,flower_0580.jpg,252,160,1.575
flower,flower_0581.jpg,500,362,1.3812154696132597
flower,flower_0582.jpg,338,142,2.380281690140845
flower,flower_0583.jpg,477,559,0.853309481216458
flower,flower_0584.jpg,715,520,1.375
flower,flower_0585.jpg,239,319,0.7492163009404389
flower,flower_0586.jpg,453,328,1.3810975609756098
flower,flower_0587.jpg,90,92,0.9782608695652174
flower,flower_0588.jpg,499,417,1.196642685851319
flower,flower_0589.jpg,223,197,1.131979695431472
flower,flower_0590.jpg,488,324,1.5061728395061729
flower,flower_0591.jpg,365,293,1.2457337883959045
flower,flower_0592.jpg,249,263,0.9467680608365019
flower,flower_0593.jpg,286,204,1.4019607843137254
flower,flower_0594.jpg,497,363,1.3691460055096418
flower,flower_0595.jpg,477,195,2.4461538461538463
flower,flower_0596.jpg,300,261,1.1494252873563218
flower,flower_0597.jpg,301,96,3.1354166666666665
flower,flower_0598.jpg,518,550,0.9418181818181818
flower,flower_0599.jpg,609,423,1.4397163120567376
flower,flower_0600.jpg,679,640,1.0609375
flower,flower_0601.jpg,870,348,2.5
flower,flower_0602.jpg,525,468,1.1217948717948718
flower,flower_0603.jpg,606,522,1.160919540229885
flower,flower_0604.jpg,336,490,0.6857142857142857
flower,flower_0605.jpg,1024,703,1.4566145092460883
flower,flower_0606.jpg,225,288,0.78125
flower,flower_0607.jpg,356,287,1.240418118466899
flower,flower_0608.jpg,979,627,1.5614035087719298
flower,flower_0609.jpg,867,640,1.3546875
flower,flower_0610.jpg,740,709,1.0437235543018335
flower,flower_0611.jpg,557,601,0.9267886855241264
flower,flower_0612.jpg,138,128,1.078125
flower,flower_0613.jpg,368,270,1.362962962962963
flower,flower_0614.jpg,1000,684,1.4619883040935673
flower,flower_0615.jpg,505,359,1.4066852367688023
flower,flower_0616.jpg,174,160,1.0875
flower,flower_0617.jpg,62,83,0.7469879518072289
flower,flower_0618.jpg,336,458,0.7336244541484717
flower,flower_0619.jpg,264,324,0.8148148148148148
flower,flower_0620.jpg,543,444,1.222972972972973
flower,flower_0621.jpg,495,304,1.6282894736842106
flower,flower_0622.jpg,996,714,1.3949579831932772
flower,flower_0623.jpg,809,637,1.2700156985871272
flower,flower_0624.jpg,992,649,1.5285053929121726
flower,flower_0625.jpg,581,421,1.3800475059382422
flower,flower_0626.jpg,481,345,1.3942028985507247
flower,flower_0627.jpg,226,152,1.486842105263158
flower,flower_0628.jpg,180,380,0.47368421052631576
flower,flower_0629.jpg,226,251,0.900398406374502
flower,flower_0630.jpg,162,155,1.0451612903225806
flower,flower_0631.jpg,193,199,0.9698492462311558
flower,flower_0632.jpg,591,442,1.33710407239819
flower,flower_0633.jpg,417,202,2.0643564356435644
flower,flower_0634.jpg,157,151,1.0397350993377483
flower,flower_0635.jpg,441,228,1.9342105263157894
flower,flower_0636.jpg,333,242,1.3760330578512396
flower,flower_0637.jpg,556,361,1.5401662049861495
flower,flower_0638.jpg,278,198,1.404040404040404
flower,flower_0639.jpg,335,316,1.0601265822784811
flower,flower_0640.jpg,339,406,0.8349753694581281
flower,flower_0641.jpg,874,759,1.1515151515151516
flower,flower_0642.jpg,494,337,1.4658753709198813
flower,flower_0643.jpg,556,357,1.557422969187675
flower,flower_0644.jpg,338,310,1.0903225806451613
flower,flower_0645.jpg,569,423,1.3451536643026005
flower,flower_0646.jpg,201,187,1.0748663101604279
flower,flower_0647.jpg,98,87,1.1264367816091954
flower,flower_0648.jpg,365,96,3.8020833333333335
flower,flower_0649.jpg,901,663,1.358974358974359
flower,flower_0650.jpg,583,649,0.8983050847457628
flower,flower_0651.jpg,443,249,1.7791164658634537
flower,flower_0652.jpg,588,465,1.264516129032258
flower,flower_0653.jpg,493,331,1.4894259818731117
flower,flower_0654.jpg,421,243,1.7325102880658436
flower,flower_0655.jpg,309,264,1.1704545454545454
flower,flower_0656.jpg,874,551,1.5862068965517242
flower,flower_0657.jpg,364,272,1.338235294117647
flower,flower_0658.jpg,123,187,0.6577540106951871
flower,flower_0659.jpg,463,603,0.7678275290215588
flower,flower_0660.jpg,503,309,1.627831715210356
flower,flower_0661.jpg,467,377,1.2387267904509285
flower,flower_0662.jpg,447,974,0.4589322381930185
flower,flower_0663.jpg,216,151,1.4304635761589404
flower,flower_0664.jpg,250,296,0.8445945945945946
flower,flower_0665.jpg,362,374,0.9679144385026738
flower,flower_0666.jpg,482,373,1.292225201072386
flower,flower_0667.jpg,341,273,1.249084249084249
flower,flower_0668.jpg,312,284,1.0985915492957747
flower,flower_0669.jpg,476,204,2.3333333333333335
flower,flower_0670.jpg,293,292,1.0034246575342465
flower,flower_0671.jpg,478,354,1.3502824858757063
flower,flower_0672.jpg,328,186,1.7634408602150538
flower,flower_0673.jpg,638,470,1.3574468085106384
flower,flower_0674.jpg,122,155,0.7870967741935484
flower,flower_0675.jpg,157,121,1.2975206611570247
